"From","To","Total","pcu","Car","Light goods vehicle","Heavy goods vehicle","Bus","Motorcycle","Bicycle"
"2024-02-01T00:00:00+01:00","2024-02-01T00:15:00+01:00","9","13.0","5","0","0","4","0","0"
"2024-02-01T00:15:00+01:00","2024-02-01T00:30:00+01:00","21","20.4","20","0","0","0","1","0"
"2024-02-01T00:30:00+01:00","2024-02-01T00:45:00+01:00","6","6.4","3","1","0","1","1","0"
"2024-02-01T00:45:00+01:00","2024-02-01T01:00:00+01:00","5","6.0","4","0","0","1","0","0"
"2024-02-01T01:00:00+01:00","2024-02-01T01:15:00+01:00","7","8.3","1","5","1","0","0","0"
"2024-02-01T01:15:00+01:00","2024-02-01T01:30:00+01:00","9","11.0","4","3","0","2","0","0"
"2024-02-01T01:30:00+01:00","2024-02-01T01:45:00+01:00","5","7.0","1","2","0","2","0","0"
"2024-02-01T01:45:00+01:00","2024-02-01T02:00:00+01:00","6","7.3","3","2","1","0","0","0"
"2024-02-01T02:00:00+01:00","2024-02-01T02:15:00+01:00","4","5.0","1","2","0","1","0","0"
"2024-02-01T02:15:00+01:00","2024-02-01T02:30:00+01:00","3","4.0","2","0","0","1","0","0"
"2024-02-01T02:30:00+01:00","2024-02-01T02:45:00+01:00","12","13.0","5","6","0","1","0","0"
"2024-02-01T02:45:00+01:00","2024-02-01T03:00:00+01:00","8","9.0","5","2","0","1","0","0"
"2024-02-01T03:00:00+01:00","2024-02-01T03:15:00+01:00","10","13.6","6","1","2","1","0","0"
"2024-02-01T03:15:00+01:00","2024-02-01T03:30:00+01:00","12","13.3","6","5","1","0","0","0"
"2024-02-01T03:30:00+01:00","2024-02-01T03:45:00+01:00","13","15.3","8","3","1","1","0","0"
"2024-02-01T03:45:00+01:00","2024-02-01T04:00:00+01:00","14","18.6","7","3","2","2","0","0"
"2024-02-01T04:00:00+01:00","2024-02-01T04:15:00+01:00","14","16.0","4","8","0","2","0","0"
"2024-02-01T04:15:00+01:00","2024-02-01T04:30:00+01:00","14","18.6","2","8","2","2","0","0"
"2024-02-01T04:30:00+01:00","2024-02-01T04:45:00+01:00","46","50.7","24","16","1","4","1","0"
"2024-02-01T04:45:00+01:00","2024-02-01T05:00:00+01:00","19","20.0","8","10","0","1","0","0"
"2024-02-01T05:00:00+01:00","2024-02-01T05:15:00+01:00","33","39.3","16","11","1","5","0","0"
"2024-02-01T05:15:00+01:00","2024-02-01T05:30:00+01:00","33","37.3","25","4","1","3","0","0"
"2024-02-01T05:30:00+01:00","2024-02-01T05:45:00+01:00","110","124.8","67","30","6","7","0","0"
"2024-02-01T05:45:00+01:00","2024-02-01T06:00:00+01:00","78","82.5","46","23","1","5","3","0"
"2024-02-01T06:00:00+01:00","2024-02-01T06:15:00+01:00","152","155.2","106","37","2","3","4","0"
"2024-02-01T06:15:00+01:00","2024-02-01T06:30:00+01:00","194","198.8","139","41","2","6","5","1"
"2024-02-01T06:30:00+01:00","2024-02-01T06:45:00+01:00","120","130.0","82","26","4","6","2","0"
"2024-02-01T06:45:00+01:00","2024-02-01T07:00:00+01:00","128","140.9","88","23","3","11","2","1"
"2024-02-01T07:00:00+01:00","2024-02-01T07:15:00+01:00","281","299.9","180","80","9","9","3","0"
"2024-02-01T07:15:00+01:00","2024-02-01T07:30:00+01:00","162","173.2","112","32","4","9","5","0"
"2024-02-01T07:30:00+01:00","2024-02-01T07:45:00+01:00","157","177.6","93","40","10","10","4","0"
"2024-02-01T07:45:00+01:00","2024-02-01T08:00:00+01:00","152","163.5","91","42","7","6","6","0"
"2024-02-01T08:00:00+01:00","2024-02-01T08:15:00+01:00","156","168.4","99","42","2","11","2","0"
"2024-02-01T08:15:00+01:00","2024-02-01T08:30:00+01:00","137","162.4","84","25","14","10","2","2"
"2024-02-01T08:30:00+01:00","2024-02-01T08:45:00+01:00","125","134.5","81","29","3","8","4","0"
"2024-02-01T08:45:00+01:00","2024-02-01T09:00:00+01:00","216","235.1","148","42","9","11","6","0"
"2024-02-01T09:00:00+01:00","2024-02-01T09:15:00+01:00","175","194.9","120","35","5","14","1","0"
"2024-02-01T09:15:00+01:00","2024-02-01T09:30:00+01:00","159","179.5","99","31","9","13","7","0"
"2024-02-01T09:30:00+01:00","2024-02-01T09:45:00+01:00","160","171.4","112","32","6","6","4","0"
"2024-02-01T09:45:00+01:00","2024-02-01T10:00:00+01:00","173","188.2","112","39","4","13","5","0"
"2024-02-01T10:00:00+01:00","2024-02-01T10:15:00+01:00","176","190.3","121","34","5","11","4","1"
"2024-02-01T10:15:00+01:00","2024-02-01T10:30:00+01:00","160","180.3","109","28","7","13","3","0"
"2024-02-01T10:30:00+01:00","2024-02-01T10:45:00+01:00","121","130.3","75","31","3","8","3","1"
"2024-02-01T10:45:00+01:00","2024-02-01T11:00:00+01:00","162","173.4","103","38","6","8","6","1"
"2024-02-01T11:00:00+01:00","2024-02-01T11:15:00+01:00","174","191.5","115","41","9","7","2","0"
"2024-02-01T11:15:00+01:00","2024-02-01T11:30:00+01:00","155","172.3","107","28","7","10","3","0"
"2024-02-01T11:30:00+01:00","2024-02-01T11:45:00+01:00","147","169.6","95","27","8","14","3","0"
"2024-02-01T11:45:00+01:00","2024-02-01T12:00:00+01:00","206","220.1","131","54","9","6","6","0"
"2024-02-01T12:00:00+01:00","2024-02-01T12:15:00+01:00","182","194.7","113","46","3","13","7","0"
"2024-02-01T12:15:00+01:00","2024-02-01T12:30:00+01:00","194","207.5","132","43","9","5","4","1"
"2024-02-01T12:30:00+01:00","2024-02-01T12:45:00+01:00","146","156.0","106","21","2","11","6","0"
"2024-02-01T12:45:00+01:00","2024-02-01T13:00:00+01:00","160","170.5","103","39","7","5","6","0"
"2024-02-01T13:00:00+01:00","2024-02-01T13:15:00+01:00","145","160.6","98","30","6","9","2","0"
"2024-02-01T13:15:00+01:00","2024-02-01T13:30:00+01:00","187","201.1","126","41","7","8","5","0"
"2024-02-01T13:30:00+01:00","2024-02-01T13:45:00+01:00","122","131.8","82","25","4","7","4","0"
"2024-02-01T13:45:00+01:00","2024-02-01T14:00:00+01:00","127","138.3","87","20","3","11","6","0"
"2024-02-01T14:00:00+01:00","2024-02-01T14:15:00+01:00","269","291.3","168","76","7","15","3","0"
"2024-02-01T14:15:00+01:00","2024-02-01T14:30:00+01:00","110","120.0","72","26","4","6","2","0"
"2024-02-01T14:30:00+01:00","2024-02-01T14:45:00+01:00","150","166.0","99","27","6","12","5","1"
"2024-02-01T14:45:00+01:00","2024-02-01T15:00:00+01:00","252","262.1","178","52","3","11","8","0"
"2024-02-01T15:00:00+01:00","2024-02-01T15:15:00+01:00","162","175.7","117","28","5","9","3","0"
"2024-02-01T15:15:00+01:00","2024-02-01T15:30:00+01:00","125","132.4","78","27","6","5","9","0"
"2024-02-01T15:30:00+01:00","2024-02-01T15:45:00+01:00","240","248.8","174","48","2","10","5","1"
"2024-02-01T15:45:00+01:00","2024-02-01T16:00:00+01:00","233","242.6","162","48","4","10","8","1"
"2024-02-01T16:00:00+01:00","2024-02-01T16:15:00+01:00","126","132.0","89","23","0","9","5","0"
"2024-02-01T16:15:00+01:00","2024-02-01T16:30:00+01:00","219","230.2","152","48","6","7","6","0"
"2024-02-01T16:30:00+01:00","2024-02-01T16:45:00+01:00","203","214.7","142","46","5","7","3","0"
"2024-02-01T16:45:00+01:00","2024-02-01T17:00:00+01:00","210","221.2","147","45","4","9","5","0"
"2024-02-01T17:00:00+01:00","2024-02-01T17:15:00+01:00","187","198.2","138","33","0","13","3","0"
"2024-02-01T17:15:00+01:00","2024-02-01T17:30:00+01:00","178","189.8","120","32","6","10","10","0"
"2024-02-01T17:30:00+01:00","2024-02-01T17:45:00+01:00","167","170.0","132","24","0","6","5","0"
"2024-02-01T17:45:00+01:00","2024-02-01T18:00:00+01:00","206","213.7","156","32","3","8","7","0"
"2024-02-01T18:00:00+01:00","2024-02-01T18:15:00+01:00","146","155.0","108","28","2","7","1","0"
"2024-02-01T18:15:00+01:00","2024-02-01T18:30:00+01:00","116","123.9","83","18","3","7","5","0"
"2024-02-01T18:30:00+01:00","2024-02-01T18:45:00+01:00","169","176.1","130","29","1","7","2","0"
"2024-02-01T18:45:00+01:00","2024-02-01T19:00:00+01:00","96","106.1","71","12","1","10","2","0"
"2024-02-01T19:00:00+01:00","2024-02-01T19:15:00+01:00","132","137.1","89","27","1","8","7","0"
"2024-02-01T19:15:00+01:00","2024-02-01T19:30:00+01:00","115","118.5","91","16","1","4","3","0"
"2024-02-01T19:30:00+01:00","2024-02-01T19:45:00+01:00","90","95.6","65","13","0","8","4","0"
"2024-02-01T19:45:00+01:00","2024-02-01T20:00:00+01:00","80","89.0","63","8","0","9","0","0"
"2024-02-01T20:00:00+01:00","2024-02-01T20:15:00+01:00","80","84.3","60","16","1","3","0","0"
"2024-02-01T20:15:00+01:00","2024-02-01T20:30:00+01:00","49","58.0","35","5","0","9","0","0"
"2024-02-01T20:30:00+01:00","2024-02-01T20:45:00+01:00","51","59.4","40","1","0","9","1","0"
"2024-02-01T20:45:00+01:00","2024-02-01T21:00:00+01:00","85","88.2","55","22","0","5","3","0"
"2024-02-01T21:00:00+01:00","2024-02-01T21:15:00+01:00","35","40.8","21","5","0","7","2","0"
"2024-02-01T21:15:00+01:00","2024-02-01T21:30:00+01:00","31","37.4","21","2","0","7","1","0"
"2024-02-01T21:30:00+01:00","2024-02-01T21:45:00+01:00","56","68.0","36","7","2","10","1","0"
"2024-02-01T21:45:00+01:00","2024-02-01T22:00:00+01:00","29","37.4","17","2","0","9","1","0"
"2024-02-01T22:00:00+01:00","2024-02-01T22:15:00+01:00","47","46.2","34","9","0","1","3","0"
"2024-02-01T22:15:00+01:00","2024-02-01T22:30:00+01:00","32","34.8","25","1","0","4","2","0"
"2024-02-01T22:30:00+01:00","2024-02-01T22:45:00+01:00","27","31.4","18","3","0","5","1","0"
"2024-02-01T22:45:00+01:00","2024-02-01T23:00:00+01:00","32","36.0","27","1","0","4","0","0"
"2024-02-01T23:00:00+01:00","2024-02-01T23:15:00+01:00","53","58.6","35","6","0","8","4","0"
"2024-02-01T23:15:00+01:00","2024-02-01T23:30:00+01:00","39","43.3","34","1","1","3","0","0"
"2024-02-01T23:30:00+01:00","2024-02-01T23:45:00+01:00","25","30.3","18","2","1","4","0","0"
"2024-02-01T23:45:00+01:00","2024-02-02T00:00:00+01:00","15","15.4","9","4","0","1","1","0"
"2024-02-02T00:00:00+01:00","2024-02-02T00:15:00+01:00","11","12.4","5","3","0","2","1","0"
"2024-02-02T00:15:00+01:00","2024-02-02T00:30:00+01:00","7","9.6","4","1","2","0","0","0"
"2024-02-02T00:30:00+01:00","2024-02-02T00:45:00+01:00","17","20.0","13","1","0","3","0","0"
"2024-02-02T00:45:00+01:00","2024-02-02T01:00:00+01:00","4","4.0","4","0","0","0","0","0"
"2024-02-02T01:00:00+01:00","2024-02-02T01:15:00+01:00","8","9.0","3","4","0","1","0","0"
"2024-02-02T01:15:00+01:00","2024-02-02T01:30:00+01:00","7","8.0","6","0","0","1","0","0"
"2024-02-02T01:30:00+01:00","2024-02-02T01:45:00+01:00","5","5.0","5","0","0","0","0","0"
"2024-02-02T01:45:00+01:00","2024-02-02T02:00:00+01:00","7","8.0","5","1","0","1","0","0"
"2024-02-02T02:00:00+01:00","2024-02-02T02:15:00+01:00","4","5.0","2","1","0","1","0","0"
"2024-02-02T02:15:00+01:00","2024-02-02T02:30:00+01:00","11","12.0","8","2","0","1","0","0"
"2024-02-02T02:30:00+01:00","2024-02-02T02:45:00+01:00","12","15.3","9","0","1","2","0","0"
"2024-02-02T02:45:00+01:00","2024-02-02T03:00:00+01:00","8","9.3","5","2","1","0","0","0"
"2024-02-02T03:00:00+01:00","2024-02-02T03:15:00+01:00","3","5.3","1","0","1","1","0","0"
"2024-02-02T03:15:00+01:00","2024-02-02T03:30:00+01:00","10","11.0","5","4","0","1","0","0"
"2024-02-02T03:30:00+01:00","2024-02-02T03:45:00+01:00","22","25.0","14","5","0","3","0","0"
"2024-02-02T03:45:00+01:00","2024-02-02T04:00:00+01:00","17","19.0","10","5","0","2","0","0"
"2024-02-02T04:00:00+01:00","2024-02-02T04:15:00+01:00","17","22.6","5","7","2","3","0","0"
"2024-02-02T04:15:00+01:00","2024-02-02T04:30:00+01:00","16","17.0","7","8","0","1","0","0"
"2024-02-02T04:30:00+01:00","2024-02-02T04:45:00+01:00","36","41.6","15","16","2","3","0","0"
"2024-02-02T04:45:00+01:00","2024-02-02T05:00:00+01:00","29","34.9","13","11","3","2","0","0"
"2024-02-02T05:00:00+01:00","2024-02-02T05:15:00+01:00","22","25.0","14","4","2","1","1","0"
"2024-02-02T05:15:00+01:00","2024-02-02T05:30:00+01:00","43","49.3","29","8","1","5","0","0"
"2024-02-02T05:30:00+01:00","2024-02-02T05:45:00+01:00","76","81.3","51","20","1","4","0","0"
"2024-02-02T05:45:00+01:00","2024-02-02T06:00:00+01:00","113","123.4","70","29","4","7","3","0"
"2024-02-02T06:00:00+01:00","2024-02-02T06:15:00+01:00","145","152.5","103","32","3","5","1","1"
"2024-02-02T06:15:00+01:00","2024-02-02T06:30:00+01:00","86","92.1","57","20","1","6","2","0"
"2024-02-02T06:30:00+01:00","2024-02-02T06:45:00+01:00","199","212.4","139","43","4","10","3","0"
"2024-02-02T06:45:00+01:00","2024-02-02T07:00:00+01:00","136","141.5","96","25","1","8","5","1"
"2024-02-02T07:00:00+01:00","2024-02-02T07:15:00+01:00","247","255.9","173","53","3","10","7","1"
"2024-02-02T07:15:00+01:00","2024-02-02T07:30:00+01:00","129","142.1","94","19","7","6","2","1"
"2024-02-02T07:30:00+01:00","2024-02-02T07:45:00+01:00","112","121.1","76","23","3","7","3","0"
"2024-02-02T07:45:00+01:00","2024-02-02T08:00:00+01:00","121","131.5","83","25","3","8","1","1"
"2024-02-02T08:00:00+01:00","2024-02-02T08:15:00+01:00","200","204.9","132","56","3","4","5","0"
"2024-02-02T08:15:00+01:00","2024-02-02T08:30:00+01:00","124","140.2","80","29","4","11","0","0"
"2024-02-02T08:30:00+01:00","2024-02-02T08:45:00+01:00","194","216.1","115","54","7","15","2","1"
"2024-02-02T08:45:00+01:00","2024-02-02T09:00:00+01:00","186","213.1","114","41","9","18","3","1"
"2024-02-02T09:00:00+01:00","2024-02-02T09:15:00+01:00","136","156.8","91","25","8","11","1","0"
"2024-02-02T09:15:00+01:00","2024-02-02T09:30:00+01:00","141","155.4","98","25","4","11","3","0"
"2024-02-02T09:30:00+01:00","2024-02-02T09:45:00+01:00","194","207.6","152","27","6","7","2","0"
"2024-02-02T09:45:00+01:00","2024-02-02T10:00:00+01:00","173","192.6","102","44","8","13","5","1"
"2024-02-02T10:00:00+01:00","2024-02-02T10:15:00+01:00","158","164.2","109","31","6","4","4","4"
"2024-02-02T10:15:00+01:00","2024-02-02T10:30:00+01:00","166","182.7","105","40","7","10","4","0"
"2024-02-02T10:30:00+01:00","2024-02-02T10:45:00+01:00","239","261.5","150","64","13","8","4","0"
"2024-02-02T10:45:00+01:00","2024-02-02T11:00:00+01:00","131","147.9","92","21","7","9","2","0"
"2024-02-02T11:00:00+01:00","2024-02-02T11:15:00+01:00","156","169.3","107","35","3","10","1","0"
"2024-02-02T11:15:00+01:00","2024-02-02T11:30:00+01:00","174","189.0","123","33","6","9","3","0"
"2024-02-02T11:30:00+01:00","2024-02-02T11:45:00+01:00","143","156.3","103","25","5","8","2","0"
"2024-02-02T11:45:00+01:00","2024-02-02T12:00:00+01:00","146","157.8","98","31","4","9","4","0"
"2024-02-02T12:00:00+01:00","2024-02-02T12:15:00+01:00","203","215.8","122","63","4","10","4","0"
"2024-02-02T12:15:00+01:00","2024-02-02T12:30:00+01:00","126","138.9","86","21","7","7","4","1"
"2024-02-02T12:30:00+01:00","2024-02-02T12:45:00+01:00","152","157.4","102","38","0","8","3","1"
"2024-02-02T12:45:00+01:00","2024-02-02T13:00:00+01:00","179","186.5","127","39","3","6","4","0"
"2024-02-02T13:00:00+01:00","2024-02-02T13:15:00+01:00","141","156.9","107","17","7","8","2","0"
"2024-02-02T13:15:00+01:00","2024-02-02T13:30:00+01:00","125","136.2","93","13","6","7","6","0"
"2024-02-02T13:30:00+01:00","2024-02-02T13:45:00+01:00","196","211.0","124","55","4","11","2","0"
"2024-02-02T13:45:00+01:00","2024-02-02T14:00:00+01:00","194","206.5","134","41","5","9","5","0"
"2024-02-02T14:00:00+01:00","2024-02-02T14:15:00+01:00","164","176.5","111","35","3","11","4","0"
"2024-02-02T14:15:00+01:00","2024-02-02T14:30:00+01:00","123","129.2","88","24","0","8","3","0"
"2024-02-02T14:30:00+01:00","2024-02-02T14:45:00+01:00","222","234.8","154","49","6","8","5","0"
"2024-02-02T14:45:00+01:00","2024-02-02T15:00:00+01:00","195","212.0","129","38","6","14","8","0"
"2024-02-02T15:00:00+01:00","2024-02-02T15:15:00+01:00","226","236.1","173","39","3","8","3","0"
"2024-02-02T15:15:00+01:00","2024-02-02T15:30:00+01:00","210","227.0","155","34","8","9","4","0"
"2024-02-02T15:30:00+01:00","2024-02-02T15:45:00+01:00","199","204.7","153","31","1","8","6","0"
"2024-02-02T15:45:00+01:00","2024-02-02T16:00:00+01:00","205","221.0","150","38","2","14","1","0"
"2024-02-02T16:00:00+01:00","2024-02-02T16:15:00+01:00","201","213.2","147","35","4","10","5","0"
"2024-02-02T16:15:00+01:00","2024-02-02T16:30:00+01:00","176","182.1","122","45","1","6","2","0"
"2024-02-02T16:30:00+01:00","2024-02-02T16:45:00+01:00","232","249.0","165","44","2","17","3","1"
"2024-02-02T16:45:00+01:00","2024-02-02T17:00:00+01:00","204","213.2","149","40","2","9","4","0"
"2024-02-02T17:00:00+01:00","2024-02-02T17:15:00+01:00","208","214.2","165","27","0","10","5","1"
"2024-02-02T17:15:00+01:00","2024-02-02T17:30:00+01:00","193","201.2","137","34","2","11","9","0"
"2024-02-02T17:30:00+01:00","2024-02-02T17:45:00+01:00","264","266.8","199","50","2","5","8","0"
"2024-02-02T17:45:00+01:00","2024-02-02T18:00:00+01:00","197","204.9","146","37","1","9","4","0"
"2024-02-02T18:00:00+01:00","2024-02-02T18:15:00+01:00","140","148.7","105","23","5","4","3","0"
"2024-02-02T18:15:00+01:00","2024-02-02T18:30:00+01:00","199","216.5","149","33","7","9","1","0"
"2024-02-02T18:30:00+01:00","2024-02-02T18:45:00+01:00","160","164.5","128","15","1","8","8","0"
"2024-02-02T18:45:00+01:00","2024-02-02T19:00:00+01:00","102","110.7","75","9","1","11","6","0"
"2024-02-02T19:00:00+01:00","2024-02-02T19:15:00+01:00","192","200.8","141","38","2","8","3","0"
"2024-02-02T19:15:00+01:00","2024-02-02T19:30:00+01:00","164","168.4","124","25","2","6","7","0"
"2024-02-02T19:30:00+01:00","2024-02-02T19:45:00+01:00","108","115.4","89","10","0","8","1","0"
"2024-02-02T19:45:00+01:00","2024-02-02T20:00:00+01:00","121","124.0","94","16","0","6","5","0"
"2024-02-02T20:00:00+01:00","2024-02-02T20:15:00+01:00","105","109.6","85","9","0","7","4","0"
"2024-02-02T20:15:00+01:00","2024-02-02T20:30:00+01:00","96","99.8","74","15","0","5","2","0"
"2024-02-02T20:30:00+01:00","2024-02-02T20:45:00+01:00","73","77.2","50","6","0","9","8","0"
"2024-02-02T20:45:00+01:00","2024-02-02T21:00:00+01:00","65","67.0","53","2","0","5","5","0"
"2024-02-02T21:00:00+01:00","2024-02-02T21:15:00+01:00","55","62.2","36","7","0","9","3","0"
"2024-02-02T21:15:00+01:00","2024-02-02T21:30:00+01:00","52","54.2","42","3","0","4","3","0"
"2024-02-02T21:30:00+01:00","2024-02-02T21:45:00+01:00","70","75.8","53","8","0","7","2","0"
"2024-02-02T21:45:00+01:00","2024-02-02T22:00:00+01:00","50","54.2","36","3","0","7","2","2"
"2024-02-02T22:00:00+01:00","2024-02-02T22:15:00+01:00","49","50.8","36","8","0","3","2","0"
"2024-02-02T22:15:00+01:00","2024-02-02T22:30:00+01:00","55","55.0","41","6","0","3","5","0"
"2024-02-02T22:30:00+01:00","2024-02-02T22:45:00+01:00","82","86.8","60","14","0","6","2","0"
"2024-02-02T22:45:00+01:00","2024-02-02T23:00:00+01:00","51","53.4","45","2","0","3","1","0"
"2024-02-02T23:00:00+01:00","2024-02-02T23:15:00+01:00","40","41.6","31","1","0","4","4","0"
"2024-02-02T23:15:00+01:00","2024-02-02T23:30:00+01:00","21","22.8","13","3","0","3","2","0"
"2024-02-02T23:30:00+01:00","2024-02-02T23:45:00+01:00","37","41.0","30","2","2","2","1","0"
"2024-02-02T23:45:00+01:00","2024-02-03T00:00:00+01:00","23","27.0","19","0","0","4","0","0"
"2024-02-03T00:00:00+01:00","2024-02-03T00:15:00+01:00","20","22.0","17","1","0","2","0","0"
"2024-02-03T00:15:00+01:00","2024-02-03T00:30:00+01:00","26","28.3","21","3","1","1","0","0"
"2024-02-03T00:30:00+01:00","2024-02-03T00:45:00+01:00","30","31.7","27","0","1","1","1","0"
"2024-02-03T00:45:00+01:00","2024-02-03T01:00:00+01:00","16","17.0","14","1","0","1","0","0"
"2024-02-03T01:00:00+01:00","2024-02-03T01:15:00+01:00","15","16.0","13","1","0","1","0","0"
"2024-02-03T01:15:00+01:00","2024-02-03T01:30:00+01:00","13","14.0","12","0","0","1","0","0"
"2024-02-03T01:30:00+01:00","2024-02-03T01:45:00+01:00","15","16.0","12","2","0","1","0","0"
"2024-02-03T01:45:00+01:00","2024-02-03T02:00:00+01:00","17","18.0","15","1","0","1","0","0"
"2024-02-03T02:00:00+01:00","2024-02-03T02:15:00+01:00","10","11.0","8","1","0","1","0","0"
"2024-02-03T02:15:00+01:00","2024-02-03T02:30:00+01:00","8","8.7","4","2","1","0","1","0"
"2024-02-03T02:30:00+01:00","2024-02-03T02:45:00+01:00","3","3.0","3","0","0","0","0","0"
"2024-02-03T02:45:00+01:00","2024-02-03T03:00:00+01:00","16","22.9","7","3","3","3","0","0"
"2024-02-03T03:00:00+01:00","2024-02-03T03:15:00+01:00","5","6.3","3","1","1","0","0","0"
"2024-02-03T03:15:00+01:00","2024-02-03T03:30:00+01:00","11","12.7","6","2","1","1","1","0"
"2024-02-03T03:30:00+01:00","2024-02-03T03:45:00+01:00","20","20.0","14","6","0","0","0","0"
"2024-02-03T03:45:00+01:00","2024-02-03T04:00:00+01:00","9","12.6","4","2","2","1","0","0"
"2024-02-03T04:00:00+01:00","2024-02-03T04:15:00+01:00","16","17.0","11","4","0","1","0","0"
"2024-02-03T04:15:00+01:00","2024-02-03T04:30:00+01:00","14","19.3","5","3","3","2","1","0"
"2024-02-03T04:30:00+01:00","2024-02-03T04:45:00+01:00","16","17.0","12","3","0","1","0","0"
"2024-02-03T04:45:00+01:00","2024-02-03T05:00:00+01:00","23","25.3","14","7","1","1","0","0"
"2024-02-03T05:00:00+01:00","2024-02-03T05:15:00+01:00","30","37.3","17","6","1","6","0","0"
"2024-02-03T05:15:00+01:00","2024-02-03T05:30:00+01:00","50","57.3","33","9","3","4","1","0"
"2024-02-03T05:30:00+01:00","2024-02-03T05:45:00+01:00","85","95.6","52","22","4","6","1","0"
"2024-02-03T05:45:00+01:00","2024-02-03T06:00:00+01:00","41","52.2","22","9","4","6","0","0"
"2024-02-03T06:00:00+01:00","2024-02-03T06:15:00+01:00","65","76.3","42","10","5","6","2","0"
"2024-02-03T06:15:00+01:00","2024-02-03T06:30:00+01:00","140","143.8","97","36","0","5","2","0"
"2024-02-03T06:30:00+01:00","2024-02-03T06:45:00+01:00","90","98.4","63","15","4","5","3","0"
"2024-02-03T06:45:00+01:00","2024-02-03T07:00:00+01:00","101","108.4","68","24","0","8","1","0"
"2024-02-03T07:00:00+01:00","2024-02-03T07:15:00+01:00","166","176.7","121","32","3","8","2","0"
"2024-02-03T07:15:00+01:00","2024-02-03T07:30:00+01:00","125","135.0","81","32","4","6","2","0"
"2024-02-03T07:30:00+01:00","2024-02-03T07:45:00+01:00","129","136.0","92","29","2","5","1","0"
"2024-02-03T07:45:00+01:00","2024-02-03T08:00:00+01:00","129","142.4","82","29","6","8","4","0"
"2024-02-03T08:00:00+01:00","2024-02-03T08:15:00+01:00","191","203.2","138","35","8","5","4","1"
"2024-02-03T08:15:00+01:00","2024-02-03T08:30:00+01:00","121","131.3","82","24","1","11","2","1"
"2024-02-03T08:30:00+01:00","2024-02-03T08:45:00+01:00","195","200.6","143","39","2","6","5","0"
"2024-02-03T08:45:00+01:00","2024-02-03T09:00:00+01:00","200","206.5","158","30","3","5","4","0"
"2024-02-03T09:00:00+01:00","2024-02-03T09:15:00+01:00","177","191.9","126","37","3","11","0","0"
"2024-02-03T09:15:00+01:00","2024-02-03T09:30:00+01:00","181","189.3","132","35","3","7","3","1"
"2024-02-03T09:30:00+01:00","2024-02-03T09:45:00+01:00","244","251.1","186","37","3","9","7","2"
"2024-02-03T09:45:00+01:00","2024-02-03T10:00:00+01:00","167","175.2","126","27","2","8","4","0"
"2024-02-03T10:00:00+01:00","2024-02-03T10:15:00+01:00","281","292.9","195","58","7","10","8","3"
"2024-02-03T10:15:00+01:00","2024-02-03T10:30:00+01:00","233","240.2","178","38","6","4","5","2"
"2024-02-03T10:30:00+01:00","2024-02-03T10:45:00+01:00","200","210.3","156","24","5","8","7","0"
"2024-02-03T10:45:00+01:00","2024-02-03T11:00:00+01:00","247","247.8","184","45","2","5","10","1"
"2024-02-03T11:00:00+01:00","2024-02-03T11:15:00+01:00","235","248.1","169","38","5","13","8","2"
"2024-02-03T11:15:00+01:00","2024-02-03T11:30:00+01:00","213","220.5","172","22","5","6","7","1"
"2024-02-03T11:30:00+01:00","2024-02-03T11:45:00+01:00","238","240.2","165","45","6","5","15","2"
"2024-02-03T11:45:00+01:00","2024-02-03T12:00:00+01:00","263","266.5","198","39","5","6","15","0"
"2024-02-03T12:00:00+01:00","2024-02-03T12:15:00+01:00","229","235.7","176","34","3","8","6","2"
"2024-02-03T12:15:00+01:00","2024-02-03T12:30:00+01:00","204","200.9","145","39","3","2","15","0"
"2024-02-03T12:30:00+01:00","2024-02-03T12:45:00+01:00","243","248.8","193","32","2","8","8","0"
"2024-02-03T12:45:00+01:00","2024-02-03T13:00:00+01:00","186","186.7","133","26","5","5","14","3"
"2024-02-03T13:00:00+01:00","2024-02-03T13:15:00+01:00","247","251.2","183","40","4","7","12","1"
"2024-02-03T13:15:00+01:00","2024-02-03T13:30:00+01:00","212","212.1","154","31","1","9","17","0"
"2024-02-03T13:30:00+01:00","2024-02-03T13:45:00+01:00","324","332.6","250","46","10","4","14","0"
"2024-02-03T13:45:00+01:00","2024-02-03T14:00:00+01:00","260","263.3","208","32","3","6","11","0"
"2024-02-03T14:00:00+01:00","2024-02-03T14:15:00+01:00","259","263.8","194","43","2","9","10","1"
"2024-02-03T14:15:00+01:00","2024-02-03T14:30:00+01:00","222","217.5","174","23","3","3","19","0"
"2024-02-03T14:30:00+01:00","2024-02-03T14:45:00+01:00","253","257.9","192","42","1","9","9","0"
"2024-02-03T14:45:00+01:00","2024-02-03T15:00:00+01:00","260","261.6","199","39","4","5","9","4"
"2024-02-03T15:00:00+01:00","2024-02-03T15:15:00+01:00","310","314.9","239","45","1","12","10","3"
"2024-02-03T15:15:00+01:00","2024-02-03T15:30:00+01:00","228","236.1","178","29","5","7","9","0"
"2024-02-03T15:30:00+01:00","2024-02-03T15:45:00+01:00","265","270.4","193","42","4","10","15","1"
"2024-02-03T15:45:00+01:00","2024-02-03T16:00:00+01:00","204","194.4","147","25","0","6","26","0"
"2024-02-03T16:00:00+01:00","2024-02-03T16:15:00+01:00","291","297.5","217","40","5","11","17","1"
"2024-02-03T16:15:00+01:00","2024-02-03T16:30:00+01:00","216","215.3","165","31","1","6","12","1"
